ride_id,distance_km,duration_min,booking_time,hours,day_of_week,months,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,weather,traffic_level,available_drivers,area_demand,vehicle_types,user_rating,user_previous_rides,base_price,constrained_price
R008319,1.7,9.0,2025-03-04 20:52:00.337967,20,1,3,20.981109775209916,105.80325663236611,20.981535528528827,105.81095183096025,sunny,5,24,13,motorbike,3.7,25,17000.0,16000.0
R008320,9.4,40.0,2025-03-11 19:09:43.337967,19,1,3,21.074298341631252,105.77300536777986,21.074669046572744,105.75090722747487,sunny,8,20,57,4_seater_car,3.9,18,188000.0,263000.0
R008321,4.0,18.0,2025-03-06 12:42:52.337967,12,3,3,20.98065815527058,105.78771978743116,21.000795732514344,105.80467734197155,sunny,5,17,46,7_seater_car,4.6,19,120000.0,128000.0
R008322,4.9,20.0,2025-02-21 04:47:25.337967,4,4,2,21.005625117459516,105.83574342961302,20.9936094091719,105.8257073404851,rainy,4,27,37,4_seater_car,4.6,25,98000.0,112000.0
R008323,3.4,15.0,2025-03-06 06:16:42.337967,6,3,3,21.05741669327751,105.76750633773284,21.009037974678844,105.76932701418612,heavy_rain,3,16,53,7_seater_car,4.7,4,102000.0,173000.0
R008324,4.1,18.0,2025-03-07 14:25:35.337967,14,4,3,21.068386568415846,105.78815232476988,21.04671228050497,105.76112989412562,heavy_rain,6,17,45,motorbike,4.4,16,41000.0,65000.0
R008325,10.0,45.0,2025-03-10 11:25:19.337967,11,0,3,21.024506388268986,105.78215636202897,20.98111565151167,105.82792258823108,sunny,5,15,75,motorbike,4.3,16,100000.0,130000.0
R008326,3.9,18.0,2025-02-23 05:10:26.337967,5,6,2,21.002168480892795,105.7557518702493,21.045550013468286,105.79817189916592,sunny,5,13,53,motorbike,5.0,21,39000.0,45000.0
R008327,3.6,14.0,2025-03-06 08:37:14.337967,8,3,3,21.049331811919785,105.7753057513719,21.037200781236248,105.77336223075986,sunny,6,23,35,motorbike,3.2,30,36000.0,43000.0
R008328,6.3,27.0,2025-03-05 22:27:15.337967,22,2,3,21.00326922078708,105.79362014637536,21.042422311293908,105.82902116163395,sunny,2,16,73,4_seater_car,5.0,46,126000.0,150000.0
R008329,5.2,29.0,2025-02-26 19:38:38.337967,19,2,2,21.072338756556608,105.76267604166493,21.07581137334292,105.83631560173444,sunny,5,19,34,4_seater_car,4.0,2,104000.0,130000.0
R008330,9.7,48.0,2025-03-02 15:20:14.337967,15,6,3,21.034008587461155,105.76599806951984,20.993063364503755,105.75173798408144,sunny,4,17,86,4_seater_car,4.2,2,194000.0,253000.0
R008331,1.6,7.0,2025-02-13 03:28:02.337967,3,3,2,21.01430988966369,105.75028378911027,21.060850736129574,105.79740361286112,sunny,2,25,54,motorbike,4.5,2,16000.0,16000.0
R008332,3.6,16.0,2025-03-03 06:45:48.337967,6,0,3,21.06458168605867,105.77389702427213,20.99973190236595,105.80059306000591,sunny,4,24,39,4_seater_car,4.4,44,72000.0,68000.0
R008333,2.2,11.0,2025-02-26 18:08:15.337967,18,2,2,21.01389050874804,105.83204623894908,21.026571747970138,105.76046264204473,sunny,10,11,63,4_seater_car,4.2,8,44000.0,82000.0
R008334,8.3,40.0,2025-03-11 19:03:19.337967,19,1,3,20.99391305081702,105.77400536776186,20.984819227256654,105.75730623816372,rainy,7,19,56,4_seater_car,5.0,22,166000.0,259000.0
R008335,2.3,10.0,2025-02-10 13:56:04.337967,13,0,2,21.00992559882859,105.76487760911608,21.01352696983009,105.81210816388025,rainy,4,20,34,motorbike,5.0,9,23000.0,28000.0
R008336,5.3,24.0,2025-03-08 18:54:25.337967,18,5,3,21.039819313129325,105.77528964775887,20.999224182313185,105.75700842999512,heavy_rain,7,23,45,motorbike,5.0,12,53000.0,99000.0
R008337,2.3,10.0,2025-03-03 17:51:33.337967,17,0,3,21.07483681600394,105.76559372544759,21.004473894308305,105.83729995461432,sunny,9,19,76,motorbike,4.7,19,23000.0,37000.0
R008338,3.5,16.0,2025-02-26 22:01:30.337967,22,2,2,20.983765413516096,105.76376812070865,21.04279460923721,105.7795111601484,sunny,4,25,57,motorbike,4.3,10,35000.0,36000.0
R008339,2.7,14.0,2025-03-11 15:18:35.337967,15,1,3,21.001226190941143,105.81047252173448,21.03070980387761,105.80219838323501,sunny,3,23,32,motorbike,4.6,1,27000.0,27000.0
R008340,4.5,23.0,2025-03-09 03:16:48.337967,3,6,3,21.02467124803424,105.77342344896816,21.01561702625106,105.76337700476036,sunny,5,22,65,4_seater_car,5.0,17,90000.0,99000.0
R008341,12.4,66.0,2025-03-09 18:34:36.337967,18,6,3,21.069586565270612,105.75476452478111,20.988461770285454,105.77050920027351,rainy,6,23,62,4_seater_car,4.6,43,248000.0,378000.0
R008342,2.2,11.0,2025-03-10 19:05:23.337967,19,0,3,21.066591552510783,105.83649930347255,21.03493708135178,105.78213385929999,sunny,5,16,26,luxury_car,4.2,14,132000.0,165000.0
R008343,2.5,10.0,2025-02-17 14:41:46.337967,14,0,2,21.025729126034268,105.83234015086418,21.040468077791356,105.82439827881193,rainy,5,18,67,4_seater_car,4.3,47,50000.0,67000.0
R008344,6.0,26.0,2025-03-11 05:26:33.337967,5,1,3,20.990836775721853,105.79130041209628,21.024476984843698,105.7758160183639,rainy,4,27,70,motorbike,4.5,17,60000.0,76000.0
R008345,4.2,21.0,2025-02-18 00:34:39.337967,0,1,2,21.07679716584966,105.78085899740333,21.03979460480043,105.77509177700253,rainy,4,25,42,4_seater_car,4.3,22,84000.0,96000.0
R008346,2.4,12.0,2025-03-06 22:16:41.337967,22,3,3,20.98499243753044,105.80580684262743,21.079657241242277,105.77103195898337,rainy,6,23,57,4_seater_car,4.2,7,48000.0,60000.0
R008347,3.5,15.0,2025-02-25 21:07:20.337967,21,1,2,21.036318354028744,105.78613486281704,20.99426345254818,105.79477275748452,rainy,5,22,80,motorbike,4.0,10,35000.0,49000.0
R008348,2.1,10.0,2025-02-21 18:22:15.337967,18,4,2,21.02458325403932,105.76575470038775,20.992692359207517,105.82861183318715,rainy,7,9,41,4_seater_car,4.9,18,42000.0,79000.0
R008349,3.5,21.0,2025-02-16 22:05:24.337967,22,6,2,20.988253917818103,105.75294543006505,21.001243063112636,105.78179879651378,rainy,5,22,72,7_seater_car,4.1,31,105000.0,135000.0
R008350,2.8,15.0,2025-02-12 12:31:13.337967,12,2,2,20.980781811181522,105.827460234623,21.066930104282406,105.7552962702358,rainy,4,18,70,4_seater_car,4.2,25,56000.0,76000.0
R008351,5.2,29.0,2025-03-03 07:12:42.337967,7,0,3,20.98184555164759,105.7891826598611,21.00636540606715,105.76737127039165,sunny,6,24,38,motorbike,4.6,21,52000.0,62000.0
R008352,6.2,27.0,2025-03-10 07:37:36.337967,7,0,3,21.05897099263143,105.78073035995962,21.015169334964128,105.76735533235076,sunny,6,16,30,motorbike,5.0,59,62000.0,70000.0
R008353,1.2,7.0,2025-03-10 09:29:45.337967,9,0,3,21.028651350750728,105.83112352595181,21.066932661039495,105.77534415590303,sunny,9,4,44,luxury_car,4.4,0,72000.0,143000.0
R008354,4.7,21.0,2025-02-17 16:45:18.337967,16,0,2,21.022399566525813,105.84205793282904,20.99615226713361,105.76909944864222,sunny,3,22,34,motorbike,3.8,44,47000.0,45000.0
R008355,1.4,8.0,2025-02-24 07:42:05.337967,7,0,2,20.980014641005255,105.84055150074329,21.025257268375533,105.76101229354036,heavy_rain,7,17,42,7_seater_car,4.1,11,42000.0,82000.0
R008356,4.5,22.0,2025-03-11 23:09:23.337967,23,1,3,21.008817502207226,105.79967442644099,20.995874912296127,105.76827458213502,sunny,2,19,62,motorbike,5.0,3,45000.0,51000.0
R008357,9.9,51.0,2025-02-12 19:32:29.337967,19,2,2,21.078560353940734,105.81563604915716,21.011670389678397,105.7586167604967,sunny,8,18,63,luxury_car,3.8,2,594000.0,879000.0
R008358,3.8,20.0,2025-02-18 07:24:40.337967,7,1,2,21.078414660713822,105.75882294513099,21.001819720496616,105.75970475778026,sunny,7,25,63,motorbike,4.1,78,38000.0,47000.0
R008359,5.1,25.0,2025-03-02 09:06:25.337967,9,6,3,21.01548655228408,105.82440936237784,21.06972868954657,105.76509047082587,rainy,9,29,48,luxury_car,3.4,62,306000.0,462000.0
R008360,6.5,33.0,2025-02-16 23:42:05.337967,23,6,2,20.989220279305382,105.79121176214882,21.04556145646889,105.75916181277012,sunny,2,20,91,motorbike,3.6,89,65000.0,77000.0
R008361,6.6,29.0,2025-02-17 20:43:00.337967,20,0,2,21.03800224865999,105.80706022946467,21.069362736554233,105.7820483362001,sunny,4,15,75,4_seater_car,3.8,18,132000.0,172000.0
R008362,6.8,32.0,2025-03-03 23:20:13.337967,23,0,3,20.990820924752907,105.7926475487288,20.98691215946132,105.82129758045014,rainy,3,8,54,motorbike,4.6,14,68000.0,120000.0
R008363,5.6,29.0,2025-02-12 19:23:01.337967,19,2,2,21.07224723648517,105.83779830836667,21.035165946386325,105.80497935968067,rainy,7,27,63,4_seater_car,4.0,22,112000.0,165000.0
R008364,3.1,15.0,2025-02-20 17:30:39.337967,17,3,2,20.98463236651841,105.82683744939568,21.022959867439727,105.83362220738516,rainy,5,29,57,7_seater_car,4.0,8,93000.0,140000.0
R008365,6.2,29.0,2025-02-21 19:53:09.337967,19,4,2,21.07943081546281,105.81382471998413,21.02127381145674,105.8184778292459,rainy,6,11,57,motorbike,4.2,7,62000.0,123000.0
R008366,9.4,46.0,2025-03-07 07:16:53.337967,7,4,3,21.052127572894936,105.78041171652285,21.059505270887666,105.75974509487868,rainy,7,19,66,motorbike,5.0,16,94000.0,162000.0
R008367,5.7,24.0,2025-03-11 20:16:06.337967,20,1,3,21.01340472267333,105.76270017597076,21.026767595820125,105.77428060778935,sunny,1,20,49,motorbike,4.0,40,57000.0,57000.0
R008368,4.9,26.0,2025-02-10 23:37:02.337967,23,0,2,21.020537585513598,105.84757979322082,21.022046339205755,105.80842593250586,sunny,5,11,41,4_seater_car,4.8,65,98000.0,103000.0
R008369,1.9,8.0,2025-02-15 11:08:20.337967,11,5,2,20.98960583269815,105.78503105664886,21.010574392721033,105.7861813317921,heavy_rain,2,21,54,4_seater_car,5.0,8,38000.0,60000.0
R008370,2.6,12.0,2025-02-26 07:55:41.337967,7,2,2,21.07385407581648,105.75018591992617,20.986297773346518,105.79881798269864,sunny,7,21,46,4_seater_car,4.9,45,52000.0,63000.0
R008371,3.1,16.0,2025-02-28 18:39:18.337967,18,4,2,21.078437315565157,105.78532112201053,21.027774564698884,105.76099737182346,sunny,8,17,49,7_seater_car,4.3,2,93000.0,130000.0
R008372,2.6,13.0,2025-02-10 09:47:15.337967,9,0,2,21.027940343413317,105.83733812123599,21.0408938515186,105.81099790297966,rainy,6,19,31,motorbike,4.3,2,26000.0,39000.0
R008373,4.1,19.0,2025-02-14 07:54:55.337967,7,4,2,21.01094245842744,105.75336094291816,21.038418597112315,105.78757954222141,rainy,7,20,59,4_seater_car,4.7,61,82000.0,121000.0
R008374,2.8,15.0,2025-03-04 20:18:57.337967,20,1,3,21.073531346153132,105.7742331548193,20.98400450650575,105.8460919259127,sunny,3,19,54,motorbike,4.9,54,28000.0,27000.0
R008375,6.9,31.0,2025-02-10 18:08:12.337967,18,0,2,21.049713990570716,105.77377112110838,21.023101741783954,105.84261799635819,sunny,6,17,56,motorbike,4.0,2,69000.0,97000.0
R008376,3.7,21.0,2025-02-17 19:02:20.337967,19,0,2,21.01958986260482,105.81964500428623,20.99220432853689,105.78497697805781,sunny,7,16,48,motorbike,4.0,48,37000.0,48000.0
R008377,2.6,12.0,2025-02-21 18:27:12.337967,18,4,2,21.008902037991092,105.77966542020447,21.020585168221874,105.84255846786951,rainy,9,21,58,7_seater_car,4.9,13,78000.0,133000.0
R008378,2.8,13.0,2025-03-03 18:02:03.337967,18,0,3,21.018365142622798,105.76195654631088,21.062860476515358,105.79319326867459,sunny,7,21,57,motorbike,4.3,36,28000.0,36000.0
R008379,4.6,24.0,2025-03-02 19:22:13.337967,19,6,3,21.075750789284097,105.75949052244103,21.018172200908943,105.79544959133742,sunny,7,23,44,motorbike,4.5,6,46000.0,58000.0
R008380,3.9,18.0,2025-03-10 18:42:18.337967,18,0,3,21.04685509241451,105.75248878094234,21.06127643104463,105.78612247498995,rainy,6,19,70,motorbike,4.9,24,39000.0,65000.0
R008381,4.6,22.0,2025-03-09 09:07:25.337967,9,6,3,21.07789251282636,105.77458990046065,21.007259006124404,105.82112561368939,heavy_rain,7,22,30,motorbike,4.6,42,46000.0,82000.0
R008382,4.0,20.0,2025-03-04 01:27:04.337967,1,1,3,20.99125837290292,105.75866833949655,21.045732580630784,105.7622562586956,heavy_rain,5,27,64,motorbike,4.8,32,40000.0,59000.0
R008383,10.6,45.0,2025-02-15 22:12:36.337967,22,5,2,20.990000431587212,105.79754442455177,21.076115356568884,105.81555231185355,heavy_rain,5,13,55,4_seater_car,4.3,8,212000.0,389000.0
R008384,6.9,35.0,2025-03-06 20:31:04.337967,20,3,3,20.995668288464056,105.79510845928671,21.041912922048155,105.82753091393218,sunny,6,21,60,7_seater_car,5.0,1,207000.0,225000.0
R008385,2.9,12.0,2025-03-04 10:23:31.337967,10,1,3,21.060311955213177,105.79098881045229,21.03950969138956,105.792234350622,heavy_rain,5,21,45,7_seater_car,4.4,38,87000.0,126000.0
R008386,1.7,8.0,2025-03-11 08:05:19.337967,8,1,3,20.989000037769813,105.78424553557878,21.052015009292592,105.77548531828394,rainy,7,14,45,4_seater_car,4.7,9,34000.0,57000.0
R008387,3.7,17.0,2025-03-11 15:20:52.337967,15,1,3,21.07834916886892,105.79051411980218,20.987242755144532,105.79240414531681,heavy_rain,3,23,43,7_seater_car,4.4,18,111000.0,166000.0
R008388,2.5,11.0,2025-03-02 07:03:06.337967,7,6,3,20.9837163511064,105.76879087198573,21.017314360420162,105.83010765593136,sunny,8,17,65,motorbike,5.0,0,25000.0,38000.0
R008389,1.9,11.0,2025-03-02 18:28:37.337967,18,6,3,21.043519107378135,105.7851723211201,21.030093595562608,105.8355513563468,sunny,7,17,56,motorbike,4.2,69,19000.0,25000.0
R008390,6.2,30.0,2025-03-10 19:35:01.337967,19,0,3,21.067973588518814,105.76674526512059,21.04097460712033,105.815357423154,sunny,6,9,40,motorbike,4.6,2,62000.0,96000.0
R008391,4.5,20.0,2025-02-25 04:22:34.337967,4,1,2,20.989037990309026,105.758874847264,21.054917369857584,105.78926798239648,rainy,3,20,49,7_seater_car,4.2,20,135000.0,169000.0
R008392,7.9,38.0,2025-03-07 17:24:17.337967,17,4,3,21.02260449119199,105.82085122988707,21.071657295247213,105.78785021703062,sunny,7,19,52,4_seater_car,4.3,33,158000.0,201000.0
R008393,4.3,27.0,2025-02-24 18:45:20.337967,18,0,2,21.057236056707154,105.77326891549755,21.021316525407347,105.75499092928001,heavy_rain,9,23,69,4_seater_car,4.9,2,86000.0,188000.0
R008394,4.0,17.0,2025-02-16 17:38:20.337967,17,6,2,21.015944207498208,105.82026732583253,20.985304774486718,105.79819913597062,sunny,8,23,30,4_seater_car,4.4,16,80000.0,103000.0
R008395,2.4,12.0,2025-03-01 02:03:24.337967,2,5,3,21.060925017403154,105.75500507356436,20.99769672056329,105.7799739153777,sunny,3,19,50,motorbike,4.5,65,24000.0,23000.0
R008396,3.3,15.0,2025-02-25 23:37:02.337967,23,1,2,21.067788288254118,105.75385521097965,21.020361853209074,105.76320363918963,rainy,3,23,56,motorbike,4.2,47,33000.0,39000.0
R008397,1.8,9.0,2025-03-06 05:30:28.337967,5,3,3,21.03869248388172,105.81606966774862,21.039714670595263,105.78411559135455,rainy,2,24,31,7_seater_car,4.2,6,54000.0,65000.0
R008398,7.5,34.0,2025-02-19 17:33:31.337967,17,2,2,20.993479714488732,105.76757870911348,21.0701787802793,105.80123811783136,sunny,7,15,36,4_seater_car,5.0,65,150000.0,176000.0
R008399,2.3,11.0,2025-02-28 00:35:00.337967,0,4,2,21.073575065532737,105.77376971255876,20.99958495087355,105.78874844112983,rainy,5,16,46,4_seater_car,5.0,66,46000.0,54000.0
R008400,5.0,24.0,2025-02-26 18:21:09.337967,18,2,2,21.005663619287112,105.8441272759331,21.036955606772032,105.82906358199408,rainy,7,14,32,motorbike,4.5,12,50000.0,77000.0
R008401,4.0,22.0,2025-02-15 17:03:18.337967,17,5,2,21.068693120622445,105.79281172620031,21.000632525604455,105.81233554708878,sunny,7,19,45,motorbike,4.1,3,40000.0,52000.0
R008402,5.4,23.0,2025-03-04 02:08:35.337967,2,1,3,21.022350461529246,105.76594718546147,20.994637410816683,105.7816170763715,rainy,4,17,40,7_seater_car,4.2,1,162000.0,201000.0
R008403,4.6,27.0,2025-03-09 06:21:20.337967,6,6,3,21.021237549502867,105.78038088339515,21.056033731153452,105.78439954049932,sunny,4,17,61,motorbike,3.8,11,46000.0,53000.0
R008404,2.3,9.0,2025-02-28 19:39:21.337967,19,4,2,21.018409615513228,105.8037418978418,21.04772843650623,105.80106787045206,rainy,8,12,54,motorbike,5.0,15,23000.0,44000.0
R008405,3.8,19.0,2025-03-10 13:39:45.337967,13,0,3,21.010162811189918,105.81868993381687,21.034000482829832,105.8264233476231,sunny,3,26,70,motorbike,4.0,6,38000.0,41000.0
R008406,8.4,41.0,2025-03-08 12:30:31.337967,12,5,3,21.01103257564745,105.76175486847008,21.042651104070206,105.80859422479257,sunny,5,20,56,4_seater_car,4.0,0,168000.0,181000.0
R008407,3.0,14.0,2025-02-22 17:13:30.337967,17,5,2,20.993204430286077,105.76087648311271,21.023842506916782,105.83937789184547,sunny,8,14,71,4_seater_car,4.5,2,60000.0,101000.0
R008408,8.0,39.0,2025-03-02 01:31:05.337967,1,6,3,21.03916694867547,105.77310796859132,21.000688405858288,105.75778661723568,sunny,5,26,46,7_seater_car,3.6,5,240000.0,240000.0
R008409,6.2,31.0,2025-02-25 17:09:48.337967,17,1,2,20.987802234565603,105.80069745164985,20.999506101582554,105.77556259637451,sunny,7,22,77,4_seater_car,4.5,7,124000.0,178000.0
R008410,4.8,24.0,2025-02-17 11:47:44.337967,11,0,2,21.05484847991046,105.76451236120542,21.02928955378517,105.77508948522153,sunny,6,11,30,4_seater_car,5.0,10,96000.0,103000.0
R008411,3.1,15.0,2025-02-12 05:35:45.337967,5,2,2,21.038619334419508,105.79750380847813,21.036402610730324,105.79598436690138,rainy,4,19,16,motorbike,4.8,25,31000.0,35000.0
R008412,5.1,26.0,2025-03-02 05:45:50.337967,5,6,3,21.032036576739152,105.76831379564294,21.009210829821104,105.8310245053081,sunny,7,24,44,motorbike,4.6,30,51000.0,48000.0
R008413,3.5,16.0,2025-03-11 20:40:06.337967,20,1,3,20.99384328203944,105.81112876690867,20.994536553171137,105.82397808662064,sunny,4,13,74,motorbike,4.1,8,35000.0,48000.0
R008414,7.8,38.0,2025-03-05 23:15:37.337967,23,2,3,21.03731909263335,105.83420250131933,20.99791245893458,105.76215270878453,sunny,5,14,63,luxury_car,4.2,50,468000.0,556000.0
R008415,2.4,13.0,2025-03-01 18:02:12.337967,18,5,3,21.0754085168414,105.80650561798475,21.020491817723563,105.79199892197515,sunny,9,17,43,7_seater_car,4.2,3,72000.0,100000.0
R008416,5.2,28.0,2025-02-28 03:38:20.337967,3,4,2,21.00077371482368,105.8336594250324,21.0337438361152,105.75592287208777,sunny,4,23,29,motorbike,4.1,7,52000.0,52000.0
R008417,4.5,24.0,2025-02-15 14:04:27.337967,14,5,2,21.017758202959275,105.83236524978086,20.98860828018327,105.81555623038413,sunny,6,25,17,motorbike,3.9,3,45000.0,45000.0
R008418,5.3,23.0,2025-02-23 04:18:49.337967,4,6,2,21.036737986341837,105.7626167492962,21.01987792683135,105.7883322305999,heavy_rain,5,19,46,motorbike,4.3,22,53000.0,79000.0
R008419,6.4,32.0,2025-02-23 22:05:17.337967,22,6,2,21.017969432515056,105.76528839106453,21.063346971538824,105.75972057144645,sunny,5,15,39,motorbike,4.9,4,64000.0,68000.0
R008420,2.9,15.0,2025-02-15 12:48:32.337967,12,5,2,21.072159830977967,105.78230367014805,21.06769120174351,105.83515397376347,sunny,5,19,57,motorbike,4.3,22,29000.0,30000.0
R008421,2.9,17.0,2025-03-08 04:28:49.337967,4,5,3,20.980970087250842,105.79736111197585,21.01237353984767,105.82020590700228,sunny,4,14,65,motorbike,4.7,0,29000.0,37000.0
R008422,5.0,26.0,2025-02-17 17:10:43.337967,17,0,2,20.986301349737776,105.7792346849521,20.987731697418575,105.78184755575364,sunny,8,20,51,7_seater_car,4.8,4,150000.0,204000.0
R008423,7.3,33.0,2025-02-12 16:22:35.337967,16,2,2,21.024733213126474,105.76647175417932,21.00973187718368,105.75023111480505,sunny,2,16,33,motorbike,5.0,13,73000.0,73000.0
R008424,4.0,18.0,2025-03-02 07:24:39.337967,7,6,3,21.036652366668495,105.7878421116069,21.036722480526862,105.79873307009063,rainy,7,10,56,motorbike,3.8,29,40000.0,78000.0
R008425,9.2,35.0,2025-03-06 18:16:21.337967,18,3,3,21.022593259556672,105.82336689926785,21.035328980661923,105.82650936138998,rainy,8,21,71,4_seater_car,4.7,3,184000.0,324000.0
R008426,3.9,19.0,2025-03-02 07:20:00.337967,7,6,3,21.047315207752717,105.76602388143277,20.990536993099703,105.79941960236881,sunny,6,14,56,4_seater_car,4.5,4,78000.0,117000.0
R008427,3.1,14.0,2025-03-04 07:30:41.337967,7,1,3,21.074500916543787,105.7572323549129,20.986565394003406,105.80469727578733,sunny,8,11,51,motorbike,5.0,18,31000.0,50000.0
R008428,5.6,26.0,2025-02-13 09:27:39.337967,9,3,2,21.07894617562169,105.7979500900892,21.054143935566714,105.79814912193312,sunny,7,20,38,7_seater_car,4.7,33,168000.0,200000.0
R008429,3.4,15.0,2025-02-20 10:57:56.337967,10,3,2,21.029964446783723,105.81486290485188,21.069528852849256,105.79418243811746,sunny,2,13,67,4_seater_car,4.8,16,68000.0,89000.0
R008430,3.4,19.0,2025-02-27 09:17:27.337967,9,3,2,21.028585032912016,105.77932386466925,21.010629247146788,105.77722883355173,sunny,7,12,56,4_seater_car,4.5,19,68000.0,108000.0
R008431,5.1,19.0,2025-02-13 13:22:55.337967,13,3,2,21.03193918077646,105.83798285096674,21.02962644073524,105.83393814318947,rainy,5,14,46,4_seater_car,4.0,78,102000.0,131000.0
R008432,7.1,30.0,2025-02-14 09:36:27.337967,9,4,2,21.069772078882643,105.84212817108973,21.024827944433007,105.81649066112874,rainy,7,24,45,motorbike,4.3,31,71000.0,101000.0
R008433,5.2,33.0,2025-03-04 10:12:01.337967,10,1,3,20.99791645207483,105.81373396723765,20.983043977357404,105.81591061472731,heavy_rain,3,18,51,motorbike,4.6,12,52000.0,84000.0
R008434,4.7,25.0,2025-03-09 08:42:20.337967,8,6,3,21.013741273815334,105.80888645636261,20.98923071828543,105.7959373814008,sunny,7,20,28,motorbike,5.0,1,47000.0,59000.0
R008435,11.7,58.0,2025-02-16 19:17:39.337967,19,6,2,21.04517183124621,105.76209903573901,21.013229776176942,105.75283045865328,rainy,6,23,22,motorbike,4.2,42,117000.0,167000.0
R008436,6.3,30.0,2025-02-22 21:48:23.337967,21,5,2,20.98808434013072,105.77006428515423,21.07197752784006,105.84534930969804,sunny,5,18,39,7_seater_car,3.8,33,189000.0,183000.0
